Date,Time,Weekday,To Home,To Work
2016-12-06,23:40,Tuesday,25 mins,25 mins
2016-12-06,23:45,Tuesday,25 mins,25 mins
2016-12-06,23:50,Tuesday,26 mins,25 mins
2016-12-06,23:55,Tuesday,25 mins,25 mins
2016-12-07,05:00,Wednesday,25 mins,25 mins
2016-12-07,05:05,Wednesday,25 mins,25 mins
2016-12-07,05:10,Wednesday,25 mins,26 mins
2016-12-07,05:15,Wednesday,25 mins,25 mins
2016-12-07,05:20,Wednesday,25 mins,25 mins
2016-12-07,05:25,Wednesday,25 mins,25 mins
2016-12-07,05:30,Wednesday,25 mins,25 mins
2016-12-07,05:35,Wednesday,25 mins,26 mins
2016-12-07,05:40,Wednesday,25 mins,26 mins
2016-12-07,05:45,Wednesday,26 mins,25 mins
2016-12-07,05:50,Wednesday,27 mins,26 mins
2016-12-07,05:55,Wednesday,27 mins,26 mins
2016-12-07,06:00,Wednesday,28 mins,26 mins
2016-12-07,06:05,Wednesday,30 mins,27 mins
2016-12-07,06:10,Wednesday,31 mins,28 mins
2016-12-07,06:15,Wednesday,37 mins,30 mins
2016-12-07,06:20,Wednesday,40 mins,34 mins
2016-12-07,06:25,Wednesday,44 mins,36 mins
2016-12-07,06:30,Wednesday,47 mins,42 mins
2016-12-07,06:35,Wednesday,48 mins,44 mins
2016-12-07,06:40,Wednesday,49 mins,45 mins
2016-12-07,06:45,Wednesday,51 mins,47 mins
2016-12-07,06:50,Wednesday,53 mins,48 mins
2016-12-07,06:55,Wednesday,53 mins,47 mins
2016-12-07,07:00,Wednesday,55 mins,50 mins
2016-12-07,07:05,Wednesday,53 mins,51 mins
2016-12-07,07:10,Wednesday,54 mins,52 mins
2016-12-07,07:15,Wednesday,54 mins,54 mins
2016-12-07,07:20,Wednesday,55 mins,56 mins
2016-12-07,07:25,Wednesday,1 hour 0 mins,55 mins
2016-12-07,07:30,Wednesday,1 hour 1 min,58 mins
2016-12-07,07:35,Wednesday,1 hour 5 mins,54 mins
2016-12-07,07:40,Wednesday,1 hour 6 mins,52 mins
2016-12-07,07:45,Wednesday,1 hour 8 mins,50 mins
2016-12-07,07:50,Wednesday,1 hour 7 mins,51 mins
2016-12-07,07:55,Wednesday,1 hour 9 mins,50 mins
2016-12-07,17:00,Wednesday,1 hour 5 mins,45 mins
2016-12-07,17:05,Wednesday,1 hour 4 mins,45 mins
2016-12-07,17:10,Wednesday,1 hour 4 mins,45 mins
2016-12-07,17:15,Wednesday,1 hour 5 mins,45 mins
2016-12-07,17:20,Wednesday,1 hour 6 mins,44 mins
2016-12-07,17:25,Wednesday,1 hour 5 mins,41 mins
2016-12-07,17:30,Wednesday,1 hour 4 mins,42 mins
2016-12-07,17:35,Wednesday,1 hour 7 mins,41 mins
2016-12-07,17:40,Wednesday,1 hour 8 mins,39 mins
2016-12-07,17:45,Wednesday,1 hour 7 mins,39 mins
2016-12-07,17:50,Wednesday,1 hour 4 mins,38 mins
2016-12-07,17:55,Wednesday,1 hour 6 mins,36 mins
2016-12-07,18:00,Wednesday,1 hour 1 min,35 mins
2016-12-07,18:05,Wednesday,1 hour 2 mins,34 mins
2016-12-07,18:10,Wednesday,1 hour 4 mins,35 mins
2016-12-07,18:15,Wednesday,1 hour 1 min,33 mins
2016-12-07,18:20,Wednesday,59 mins,36 mins
2016-12-07,18:25,Wednesday,59 mins,34 mins
2016-12-07,18:30,Wednesday,56 mins,33 mins
2016-12-07,18:35,Wednesday,55 mins,33 mins
2016-12-07,18:40,Wednesday,51 mins,31 mins
2016-12-07,18:45,Wednesday,51 mins,31 mins
2016-12-07,18:50,Wednesday,48 mins,31 mins
2016-12-07,18:55,Wednesday,47 mins,30 mins
2016-12-07,19:00,Wednesday,45 mins,30 mins
2016-12-07,19:05,Wednesday,44 mins,27 mins
2016-12-07,19:10,Wednesday,44 mins,28 mins
2016-12-07,19:15,Wednesday,41 mins,28 mins
2016-12-07,19:20,Wednesday,40 mins,28 mins
2016-12-07,19:25,Wednesday,40 mins,28 mins
2016-12-07,19:30,Wednesday,38 mins,27 mins
2016-12-07,19:35,Wednesday,37 mins,27 mins
2016-12-07,19:40,Wednesday,37 mins,27 mins
2016-12-07,19:45,Wednesday,35 mins,29 mins
2016-12-07,19:50,Wednesday,33 mins,29 mins
2016-12-07,19:55,Wednesday,33 mins,27 mins
2016-12-07,23:00,Wednesday,25 mins,26 mins
2016-12-07,23:05,Wednesday,26 mins,26 mins
2016-12-07,23:10,Wednesday,26 mins,26 mins
2016-12-07,23:15,Wednesday,26 mins,26 mins
2016-12-07,23:20,Wednesday,25 mins,26 mins
2016-12-07,23:25,Wednesday,25 mins,26 mins
2016-12-07,23:30,Wednesday,26 mins,26 mins
2016-12-07,23:35,Wednesday,26 mins,25 mins
2016-12-07,23:40,Wednesday,26 mins,26 mins
2016-12-07,23:45,Wednesday,26 mins,25 mins
2016-12-07,23:50,Wednesday,26 mins,26 mins
2016-12-07,23:55,Wednesday,26 mins,25 mins
2016-12-08,05:00,Thursday,25 mins,25 mins
2016-12-08,05:05,Thursday,25 mins,25 mins
2016-12-08,05:10,Thursday,25 mins,25 mins
2016-12-08,05:15,Thursday,25 mins,25 mins
2016-12-08,05:20,Thursday,25 mins,25 mins
2016-12-08,05:25,Thursday,25 mins,25 mins
2016-12-08,05:30,Thursday,26 mins,25 mins
2016-12-08,05:35,Thursday,26 mins,25 mins
2016-12-08,05:40,Thursday,25 mins,26 mins
2016-12-08,05:45,Thursday,26 mins,26 mins
2016-12-08,05:50,Thursday,27 mins,26 mins
2016-12-08,05:55,Thursday,27 mins,26 mins
2016-12-08,06:00,Thursday,29 mins,26 mins
2016-12-08,06:05,Thursday,31 mins,27 mins
2016-12-08,06:10,Thursday,33 mins,27 mins
2016-12-08,06:15,Thursday,38 mins,29 mins
2016-12-08,06:20,Thursday,44 mins,33 mins
2016-12-08,06:25,Thursday,46 mins,33 mins
2016-12-08,06:30,Thursday,49 mins,37 mins
2016-12-08,06:35,Thursday,50 mins,41 mins
2016-12-08,06:40,Thursday,50 mins,41 mins
2016-12-08,06:45,Thursday,51 mins,43 mins
2016-12-08,06:50,Thursday,51 mins,45 mins
2016-12-08,06:55,Thursday,54 mins,45 mins
2016-12-08,07:00,Thursday,54 mins,47 mins
2016-12-08,07:05,Thursday,51 mins,49 mins
2016-12-08,07:10,Thursday,52 mins,49 mins
2016-12-08,07:15,Thursday,53 mins,52 mins
2016-12-08,07:20,Thursday,55 mins,54 mins
2016-12-08,07:25,Thursday,57 mins,53 mins
2016-12-08,07:30,Thursday,55 mins,53 mins
2016-12-08,07:35,Thursday,59 mins,54 mins
2016-12-08,07:40,Thursday,57 mins,53 mins
2016-12-08,07:45,Thursday,1 hour 5 mins,52 mins
2016-12-08,07:50,Thursday,1 hour 1 min,51 mins
2016-12-08,07:55,Thursday,1 hour 1 min,51 mins
2016-12-08,17:00,Thursday,1 hour 8 mins,46 mins
2016-12-08,17:05,Thursday,1 hour 10 mins,44 mins
2016-12-08,17:10,Thursday,1 hour 7 mins,42 mins
2016-12-08,17:15,Thursday,1 hour 8 mins,43 mins
2016-12-08,17:20,Thursday,1 hour 12 mins,44 mins
2016-12-08,17:25,Thursday,1 hour 13 mins,43 mins
2016-12-08,17:30,Thursday,1 hour 11 mins,42 mins
2016-12-08,17:35,Thursday,1 hour 10 mins,42 mins
2016-12-08,17:40,Thursday,1 hour 9 mins,42 mins
2016-12-08,17:45,Thursday,1 hour 9 mins,39 mins
2016-12-08,17:50,Thursday,1 hour 12 mins,41 mins
2016-12-08,17:55,Thursday,1 hour 7 mins,40 mins
2016-12-08,18:00,Thursday,1 hour 7 mins,39 mins
2016-12-08,18:05,Thursday,1 hour 9 mins,37 mins
2016-12-08,18:10,Thursday,1 hour 4 mins,39 mins
2016-12-08,18:15,Thursday,1 hour 0 mins,38 mins
2016-12-08,18:20,Thursday,1 hour 0 mins,36 mins
2016-12-08,18:25,Thursday,1 hour 2 mins,38 mins
2016-12-08,18:30,Thursday,58 mins,35 mins
2016-12-08,18:35,Thursday,57 mins,34 mins
2016-12-08,18:40,Thursday,57 mins,35 mins
2016-12-08,18:45,Thursday,57 mins,32 mins
2016-12-08,18:50,Thursday,54 mins,31 mins
2016-12-08,18:55,Thursday,54 mins,29 mins
2016-12-08,19:00,Thursday,51 mins,28 mins
2016-12-08,19:05,Thursday,50 mins,27 mins
2016-12-08,19:10,Thursday,52 mins,29 mins
2016-12-08,19:15,Thursday,46 mins,29 mins
2016-12-08,19:20,Thursday,48 mins,27 mins
2016-12-08,19:25,Thursday,47 mins,29 mins
2016-12-08,19:30,Thursday,47 mins,29 mins
2016-12-08,19:35,Thursday,45 mins,28 mins
2016-12-08,19:40,Thursday,46 mins,27 mins
2016-12-08,19:45,Thursday,45 mins,27 mins
2016-12-08,19:50,Thursday,41 mins,28 mins
2016-12-08,19:55,Thursday,42 mins,29 mins
2016-12-08,23:00,Thursday,25 mins,25 mins
2016-12-08,23:05,Thursday,26 mins,25 mins
2016-12-08,23:10,Thursday,26 mins,25 mins
2016-12-08,23:15,Thursday,25 mins,26 mins
2016-12-08,23:20,Thursday,25 mins,26 mins
2016-12-08,23:25,Thursday,25 mins,26 mins
2016-12-08,23:30,Thursday,26 mins,25 mins
2016-12-08,23:35,Thursday,25 mins,25 mins
2016-12-08,23:40,Thursday,26 mins,25 mins
2016-12-08,23:45,Thursday,26 mins,26 mins
2016-12-08,23:50,Thursday,25 mins,26 mins
2016-12-08,23:55,Thursday,25 mins,26 mins
2016-12-09,05:00,Friday,25 mins,25 mins
2016-12-09,05:05,Friday,25 mins,25 mins
2016-12-09,05:10,Friday,25 mins,24 mins
2016-12-09,05:15,Friday,25 mins,25 mins
2016-12-09,05:20,Friday,25 mins,25 mins
2016-12-09,05:25,Friday,25 mins,25 mins
2016-12-09,05:30,Friday,25 mins,25 mins
2016-12-09,05:35,Friday,25 mins,25 mins
2016-12-09,05:40,Friday,25 mins,25 mins
2016-12-09,05:45,Friday,26 mins,25 mins
2016-12-09,05:50,Friday,26 mins,25 mins
2016-12-09,05:55,Friday,26 mins,25 mins
2016-12-09,06:00,Friday,28 mins,26 mins
2016-12-09,06:05,Friday,29 mins,26 mins
2016-12-09,06:10,Friday,30 mins,26 mins
2016-12-09,06:15,Friday,35 mins,27 mins
2016-12-09,06:20,Friday,37 mins,29 mins
2016-12-09,06:25,Friday,39 mins,29 mins
2016-12-09,06:30,Friday,41 mins,31 mins
2016-12-09,06:35,Friday,41 mins,31 mins
2016-12-09,06:40,Friday,42 mins,30 mins
2016-12-09,06:45,Friday,42 mins,33 mins
2016-12-09,06:50,Friday,44 mins,33 mins
2016-12-09,06:55,Friday,45 mins,33 mins
2016-12-09,07:00,Friday,46 mins,34 mins
2016-12-09,07:05,Friday,47 mins,34 mins
2016-12-09,07:10,Friday,48 mins,34 mins
2016-12-09,07:15,Friday,50 mins,34 mins
2016-12-09,07:20,Friday,47 mins,35 mins
2016-12-09,07:25,Friday,48 mins,34 mins
2016-12-09,07:30,Friday,47 mins,34 mins
2016-12-09,07:35,Friday,46 mins,33 mins
2016-12-09,07:40,Friday,46 mins,33 mins
2016-12-09,07:45,Friday,48 mins,32 mins
2016-12-09,07:50,Friday,49 mins,31 mins
2016-12-09,07:55,Friday,50 mins,31 mins
2016-12-09,17:00,Friday,1 hour 13 mins,47 mins
2016-12-09,17:05,Friday,1 hour 13 mins,46 mins
2016-12-09,17:10,Friday,1 hour 12 mins,44 mins
2016-12-09,17:15,Friday,1 hour 13 mins,44 mins
2016-12-09,17:20,Friday,1 hour 12 mins,44 mins
2016-12-09,17:25,Friday,1 hour 13 mins,45 mins
2016-12-09,17:30,Friday,1 hour 13 mins,45 mins
2016-12-09,17:35,Friday,1 hour 11 mins,46 mins
2016-12-09,17:40,Friday,1 hour 10 mins,41 mins
2016-12-09,17:45,Friday,1 hour 10 mins,38 mins
2016-12-09,17:50,Friday,1 hour 9 mins,37 mins
2016-12-09,17:55,Friday,1 hour 10 mins,39 mins
2016-12-09,18:00,Friday,1 hour 6 mins,39 mins
2016-12-09,18:05,Friday,1 hour 6 mins,37 mins
2016-12-09,18:10,Friday,1 hour 5 mins,37 mins
2016-12-09,18:15,Friday,1 hour 2 mins,32 mins
2016-12-09,18:20,Friday,1 hour 1 min,34 mins
2016-12-09,18:25,Friday,59 mins,32 mins
2016-12-09,18:30,Friday,59 mins,32 mins
2016-12-09,18:35,Friday,59 mins,29 mins
2016-12-09,18:40,Friday,58 mins,30 mins
2016-12-09,18:45,Friday,55 mins,29 mins
2016-12-09,18:50,Friday,57 mins,27 mins
2016-12-09,18:55,Friday,54 mins,27 mins
2016-12-09,19:00,Friday,53 mins,27 mins
2016-12-09,19:05,Friday,51 mins,26 mins
2017-01-06,19:55,Friday,29 mins,26 mins
